delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,4.288774964394534e9,8000.001031219009,7.9968330012205175,54.1829138061693,183.0084259076457,69.90074952714099,130.33536595538763,34.39722663977464,3.9999999993754214,0.0002480708487396918,0.0009898733764116454,3.990284958674646,17.90150026000097,352.59780272366703,19.696550434463305
