Y,T,PV,Wind
6,1,0.015032258064516128,0.6504032258064515
6,2,0.08335714285714287,0.2143214285714286
6,3,0.0003333333333333333,0.1577333333333333
6,4,0.078,0.4267916666666667
6,5,0.0,0.5062300000000001
6,6,0.019333333333333334,0.4900066666666667
6,7,0.0,0.6818222222222221
6,8,0.019571428571428573,0.5983714285714284
6,9,0.004384615384615384,0.391123076923077
6,10,0.06353846153846154,0.2544153846153846
6,11,0.0015454545454545456,0.3936363636363636
6,12,0.02181818181818182,0.48089090909090904
6,13,0.0,0.29235
6,14,0.030866666666666667,0.4739666666666666
6,15,0.0,0.5240333333333334
6,16,0.010875,0.8881500000000001
6,17,0.0,0.7693874999999999
6,18,0.036800000000000006,0.34404
6,19,0.0,0.34216666666666673
6,20,0.0575625,0.43595625000000005
6,21,0.0,0.39331249999999995
6,22,0.048125,0.23330625000000002
6,23,0.017652173913043478,0.42830000000000007
6,24,0.024058823529411764,0.6455000000000001
6,25,0.0027368421052631577,0.26855263157894743
6,26,0.035833333333333335,0.7533833333333334
6,27,0.0,0.8483444444444443
6,28,0.038857142857142854,0.7517857142857143
6,29,0.0030952380952380953,0.4115904761904762
6,30,0.007454545454545453,0.8705090909090909
6,31,0.0,0.8831777777777777
6,32,0.024758620689655175,0.48958275862068956
6,33,0.0137,0.6594599999999999
6,34,0.014351351351351353,0.4714675675675675
6,35,0.012545454545454544,0.7385272727272728
6,36,0.0,0.7442555555555557
6,37,0.028714285714285716,0.6039357142857142
6,38,0.0,0.7471500000000001
6,39,0.049428571428571426,0.6877071428571429
6,40,0.0,0.6108800000000001
6,41,0.04307142857142858,0.3419214285714286
6,42,0.0,0.08155000000000001
6,43,0.02078571428571429,0.15467142857142857
6,44,0.0,0.33365999999999996
6,45,0.052533333333333335,0.4326666666666667
6,46,0.0078,0.21875333333333336
6,47,0.00255,0.52159
6,48,0.025,0.3320947368421052
6,49,0.0,0.1791875
6,50,0.1886,0.14399
6,51,0.0,0.525525
6,52,0.0,0.81766
6,53,0.0202,0.6323466666666668
6,54,0.0,0.7142999999999999
6,55,0.04806666666666667,0.5339533333333333
6,56,0.005272727272727273,0.1543
6,57,0.2118,0.21614
6,58,0.013714285714285715,0.5661285714285714
6,59,0.0,0.7922090909090911
6,60,0.07908333333333334,0.6933500000000001
6,61,0.008857142857142857,0.49424999999999997
6,62,0.05409523809523809,0.3106238095238095
6,63,0.028714285714285716,0.512
6,64,0.0,0.56301
6,65,0.0742142857142857,0.7519428571428571
6,66,0.0,0.48589000000000004
6,67,0.0395625,0.19424375000000005
6,68,0.0,0.2190375
6,69,0.06492857142857143,0.1777571428571428
6,70,0.0,0.13408000000000003
6,71,0.08821428571428572,0.2073428571428571
6,72,0.01641666666666667,0.27415833333333334
6,73,0.013076923076923078,0.5863307692307693
6,74,0.0,0.8270749999999999
6,75,0.06558823529411764,0.6485352941176471
6,76,0.0,0.37607500000000005
6,77,0.045625000000000006,0.45999375
6,78,0.0,0.4369375
6,79,0.155125,0.392575
6,80,0.005333333333333333,0.76425
6,81,0.0,0.84345
6,82,0.054625,0.7617937499999999
6,83,0.0,0.58595
6,84,0.11837500000000001,0.6781249999999999
6,85,0.05195744680851063,0.36953617021276586
6,86,0.006352941176470588,0.7561882352941177
6,87,0.059741935483870974,0.5521612903225807
6,88,0.00988235294117647,0.2968529411764706
6,89,0.04614,0.6944200000000003
6,90,0.23233333333333336,0.6231333333333333
6,91,0.020833333333333332,0.2682833333333333
6,92,0.05636666666666667,0.12620166666666666
6,93,0.34128571428571425,0.184
6,94,0.006166666666666667,0.26167500000000005
6,95,0.023333333333333334,0.5489
6,96,0.04861538461538462,0.7866000000000001
6,97,0.0,0.8265714285714286
6,98,0.08573333333333331,0.6678533333333334
6,99,0.008416666666666668,0.39805
6,100,0.102,0.36106153846153843
6,101,0.010272727272727272,0.3331636363636364
6,102,0.09899999999999998,0.22040769230769233
6,103,0.016,0.11532727272727274
6,104,0.25557142857142856,0.10237142857142857
6,105,0.007375,0.12075000000000001
6,106,0.2641666666666667,0.19876666666666665
6,107,0.03260975609756098,0.4667512195121952
6,108,0.13313333333333335,0.4016733333333333
6,109,0.0,0.3417777777777778
6,110,0.07566666666666667,0.5004333333333333
6,111,0.0,0.23406666666666665
6,112,0.11462499999999999,0.2781
