Y,T,Weights
2,1,8
2,2,50
2,3,12
2,4,9
2,5,15
2,6,9
2,7,33
2,8,5
2,9,12
2,10,15
2,11,31
2,12,15
2,13,9
2,14,14
2,15,10
2,16,16
2,17,35
2,18,5
2,19,6
2,20,12
2,21,6
2,22,18
2,23,6
2,24,16
2,25,15
2,26,9
2,27,16
2,28,8
2,29,16
2,30,8
2,31,7
2,32,9
2,33,8
2,34,15
2,35,5
2,36,52
2,37,14
2,38,10
2,39,14
2,40,13
2,41,11
2,42,10
2,43,16
2,44,8
2,45,14
2,46,37
2,47,21
2,48,15
2,49,11
2,50,13
2,51,9
2,52,15
2,53,9
2,54,15
2,55,11
2,56,13
2,57,11
2,58,13
2,59,11
2,60,6
2,61,18
2,62,13
2,63,9
2,64,39
2,65,9
2,66,15
2,67,11
2,68,13
2,69,59
2,70,7
2,71,17
2,72,7
2,73,40
2,74,8
2,75,18
2,76,4
2,77,18
2,78,8
2,79,6
2,80,11
2,81,7
2,82,15
2,83,40
2,84,8
2,85,8
2,86,31
2,87,9
2,88,15
2,89,12
2,90,8
2,91,27
2,92,10
2,93,15
2,94,9
2,95,16
2,96,8
2,97,9
2,98,20
2,99,10
2,100,9
2,101,15
2,102,11
2,103,24
2,104,7
2,105,15
2,106,16
2,107,8
2,108,16
2,109,8
2,110,40
2,111,8
2,112,16
2,113,9
2,114,8
2,115,39
2,116,8
2,117,16
2,118,8
2,119,19
2,120,21
2,121,16
2,122,8
2,123,16
2,124,10
2,125,4
2,126,20
2,127,8
2,128,5
2,129,35
2,130,7
2,131,17
2,132,8
2,133,15
2,134,8
2,135,17
2,136,7
2,137,17
2,138,7
2,139,16
2,140,8
2,141,16
2,142,9
2,143,15
2,144,9
2,145,15
2,146,8
2,147,16
2,148,8
2,149,14
2,150,15
2,151,10
2,152,25
2,153,8
2,154,16
2,155,9
2,156,10
2,157,13
2,158,17
2,159,6
2,160,8
2,161,10
2,162,12
2,163,11
2,164,8
2,165,17
2,166,8
2,167,15
2,168,7
2,169,17
2,170,8
2,171,15
2,172,9
2,173,6
2,174,10
2,175,9
2,176,15
2,177,8
2,178,16
2,179,8
2,180,16
2,181,8
2,182,16
2,183,8
2,184,14
2,185,10
2,186,16
2,187,8
2,188,16
2,189,8
2,190,6
2,191,8
2,192,11
2,193,15
2,194,8
2,195,15
2,196,9
2,197,16
2,198,7
2,199,17
2,200,8
2,201,16
2,202,8
2,203,15
2,204,9
2,205,15
2,206,9
2,207,16
2,208,8
2,209,15
2,210,7
2,211,19
2,212,9
2,213,14
2,214,8
2,215,16
2,216,10
2,217,15
2,218,7
2,219,16
2,220,8
2,221,15
2,222,9
2,223,15
2,224,9
2,225,16
2,226,8
2,227,16
2,228,8
2,229,16
2,230,8
2,231,16
2,232,8
2,233,14
2,234,11
2,235,16
2,236,9
2,237,14
2,238,10
2,239,14
2,240,8
2,241,16
2,242,10
2,243,13
2,244,10
2,245,13
2,246,11
2,247,13
2,248,10
2,249,17
2,250,9
2,251,16
2,252,7
2,253,15
2,254,9
2,255,15
2,256,9
2,257,13
2,258,10
2,259,16
2,260,9
2,261,13
2,262,11
2,263,13
2,264,13
2,265,12
2,266,9
2,267,15
2,268,10
2,269,15
2,270,9
2,271,15
2,272,9
2,273,15
2,274,9
2,275,15
2,276,8
2,277,16
2,278,11
2,279,12
2,280,9
2,281,16
2,282,9
2,283,14
2,284,9
2,285,16
2,286,9
2,287,13
2,288,10
2,289,14
2,290,10
2,291,15
2,292,9
2,293,16
2,294,7
2,295,7
2,296,12
2,297,7
2,298,13
2,299,12
2,300,12
2,301,11
2,302,13
2,303,12
2,304,12
2,305,16
2,306,8
2,307,11
2,308,14
2,309,9
2,310,16
2,311,9
2,312,13
2,313,11
2,314,15
2,315,9
2,316,13
2,317,11
2,318,13
2,319,11
2,320,14
2,321,12
2,322,12
2,323,9
2,324,17
2,325,7
2,326,16
2,327,9
2,328,13
2,329,13
2,330,11
2,331,11
2,332,13
2,333,9
2,334,15
2,335,11
2,336,15
2,337,9
2,338,15
2,339,8
2,340,16
2,341,9
2,342,13
2,343,11
2,344,15
2,345,8
2,346,16
2,347,9
2,348,13
2,349,11
2,350,14
2,351,10
2,352,15
2,353,10
2,354,14
2,355,7
2,356,15
2,357,10
2,358,14
2,359,13
2,360,11
2,361,9
2,362,17
2,363,8
2,364,16
2,365,10
2,366,14
2,367,10
2,368,12
2,369,12
2,370,16
2,371,6
2,372,14
2,373,11
2,374,13
2,375,11
2,376,13
2,377,9
2,378,17
2,379,7
2,380,17
2,381,9
2,382,13
2,383,9
2,384,17
2,385,8
2,386,15
2,387,9
2,388,17
2,389,7
2,390,15
2,391,9
2,392,16
2,393,8
2,394,16
2,395,8
2,396,16
2,397,8
2,398,16
2,399,8
2,400,15
2,401,10
2,402,15
2,403,9
2,404,14
2,405,8
2,406,19
2,407,6
2,408,17
2,409,8
2,410,15
2,411,8
2,412,15
2,413,10
2,414,9
2,415,6
2,416,9
2,417,17
2,418,5
2,419,17
2,420,8
2,421,6
2,422,9
2,423,11
2,424,14
2,425,8
2,426,15
2,427,10
2,428,14
2,429,9
2,430,15
2,431,9
2,432,15
2,433,9
2,434,16
2,435,8
2,436,16
2,437,8
2,438,16
2,439,8
2,440,16
2,441,8
2,442,16
2,443,8
2,444,15
2,445,9
2,446,15
2,447,10
2,448,14
2,449,10
2,450,14
2,451,9
2,452,15
2,453,9
2,454,15
2,455,9
2,456,16
2,457,8
2,458,16
2,459,8
2,460,16
2,461,8
2,462,16
2,463,8
2,464,15
2,465,9
2,466,15
2,467,9
2,468,16
2,469,8
2,470,16
2,471,8
2,472,16
2,473,8
2,474,16
2,475,9
2,476,15
2,477,9
2,478,14
2,479,9
2,480,16
